Congress,Number,Directory,ID,Subtype,Summary,Type,Version
115,HR1556,./data/115/bills/hr/hr1556/text-versions/ih,115_HR1556_IH,HR,1,Bills,IH
115,HR90,./data/115/bills/hr/hr90/text-versions/ih,115_HR90_IH,HR,1,Bills,IH
115,HRES224,./data/115/bills/hres/hres224/text-versions/ih,115_HRES224_IH,HRES,1,Simple Resolutions,IH
115,HRES167,./data/115/bills/hres/hres167/text-versions/ih,115_HRES167_IH,HRES,1,Simple Resolutions,IH
115,S328,./data/115/bills/s/s328/text-versions/is,115_S328_IS,S,1,Bills,IS
115,HR1308,./data/115/bills/hr/hr1308/text-versions/ih,115_HR1308_IH,HR,1,Bills,IH
115,HR3059,./data/115/bills/hr/hr3059/text-versions/ih,115_HR3059_IH,HR,1,Bills,IH
115,HR2865,./data/115/bills/hr/hr2865/text-versions/ih,115_HR2865_IH,HR,1,Bills,IH
115,HR1234,./data/115/bills/hr/hr1234/text-versions/ih,115_HR1234_IH,HR,1,Bills,IH
115,S788,./data/115/bills/s/s788/text-versions/is,115_S788_IS,S,1,Bills,IS
115,HR2852,./data/115/bills/hr/hr2852/text-versions/ih,115_HR2852_IH,HR,1,Bills,IH
115,S673,./data/115/bills/s/s673/text-versions/is,115_S673_IS,S,1,Bills,IS
115,SJRES47,./data/115/bills/sjres/sjres47/text-versions/is,115_SJRES47_IS,SJRES,1,Joint Resolutions,IS
115,SRES49,./data/115/bills/sres/sres49/text-versions/is,115_SRES49_IS,SRES,1,Simple Resolutions,IS
115,HR3422,./data/115/bills/hr/hr3422/text-versions/ih,115_HR3422_IH,HR,1,Bills,IH
115,S1192,./data/115/bills/s/s1192/text-versions/is,115_S1192_IS,S,1,Bills,IS
115,HR1053,./data/115/bills/hr/hr1053/text-versions/ih,115_HR1053_IH,HR,1,Bills,IH
115,HR2601,./data/115/bills/hr/hr2601/text-versions/rh,115_HR2601_RH,HR,1,Bills,RH
115,S480,./data/115/bills/s/s480/text-versions/is,115_S480_IS,S,1,Bills,IS
115,S638,./data/115/bills/s/s638/text-versions/is,115_S638_IS,S,1,Bills,IS
115,HR309,./data/115/bills/hr/hr309/text-versions/ih,115_HR309_IH,HR,1,Bills,IH
115,HR1626,./data/115/bills/hr/hr1626/text-versions/ih,115_HR1626_IH,HR,1,Bills,IH
115,HR596,./data/115/bills/hr/hr596/text-versions/ih,115_HR596_IH,HR,1,Bills,IH
115,HR1782,./data/115/bills/hr/hr1782/text-versions/ih,115_HR1782_IH,HR,1,Bills,IH
115,HRES385,./data/115/bills/hres/hres385/text-versions/eh,115_HRES385_EH,HRES,1,Simple Resolutions,EH
115,HR3126,./data/115/bills/hr/hr3126/text-versions/ih,115_HR3126_IH,HR,1,Bills,IH
115,HR1729,./data/115/bills/hr/hr1729/text-versions/ih,115_HR1729_IH,HR,1,Bills,IH
115,HR1082,./data/115/bills/hr/hr1082/text-versions/ih,115_HR1082_IH,HR,1,Bills,IH
115,HR3428,./data/115/bills/hr/hr3428/text-versions/ih,115_HR3428_IH,HR,1,Bills,IH
115,S1145,./data/115/bills/s/s1145/text-versions/is,115_S1145_IS,S,1,Bills,IS
115,HR2866,./data/115/bills/hr/hr2866/text-versions/ih,115_HR2866_IH,HR,1,Bills,IH
115,S492,./data/115/bills/s/s492/text-versions/is,115_S492_IS,S,1,Bills,IS
115,HR860,./data/115/bills/hr/hr860/text-versions/ih,115_HR860_IH,HR,1,Bills,IH
115,S286,./data/115/bills/s/s286/text-versions/is,115_S286_IS,S,1,Bills,IS
115,S65,./data/115/bills/s/s65/text-versions/is,115_S65_IS,S,1,Bills,IS
115,S130,./data/115/bills/s/s130/text-versions/is,115_S130_IS,S,1,Bills,IS
115,S186,./data/115/bills/s/s186/text-versions/is,115_S186_IS,S,1,Bills,IS
115,HR359,./data/115/bills/hr/hr359/text-versions/ih,115_HR359_IH,HR,1,Bills,IH
115,HR852,./data/115/bills/hr/hr852/text-versions/ih,115_HR852_IH,HR,1,Bills,IH
115,SRES96,./data/115/bills/sres/sres96/text-versions/ats,115_SRES96_ATS,SRES,1,Simple Resolutions,ATS
115,HR810,./data/115/bills/hr/hr810/text-versions/ih,115_HR810_IH,HR,1,Bills,IH
115,HR222,./data/115/bills/hr/hr222/text-versions/ih,115_HR222_IH,HR,1,Bills,IH
115,HR2241,./data/115/bills/hr/hr2241/text-versions/ih,115_HR2241_IH,HR,1,Bills,IH
115,HRES125,./data/115/bills/hres/hres125/text-versions/ih,115_HRES125_IH,HRES,1,Simple Resolutions,IH
115,S603,./data/115/bills/s/s603/text-versions/is,115_S603_IS,S,1,Bills,IS
115,SJRES33,./data/115/bills/sjres/sjres33/text-versions/is,115_SJRES33_IS,SJRES,1,Joint Resolutions,IS
115,HRES425,./data/115/bills/hres/hres425/text-versions/ih,115_HRES425_IH,HRES,1,Simple Resolutions,IH
115,HR535,./data/115/bills/hr/hr535/text-versions/ih,115_HR535_IH,HR,1,Bills,IH
115,S1980,./data/115/bills/s/s1980/text-versions/is,115_S1980_IS,S,1,Bills,IS
115,S380,./data/115/bills/s/s380/text-versions/is,115_S380_IS,S,1,Bills,IS
115,HRES184,./data/115/bills/hres/hres184/text-versions/rh,115_HRES184_RH,HRES,1,Simple Resolutions,RH
115,HR1662,./data/115/bills/hr/hr1662/text-versions/ih,115_HR1662_IH,HR,1,Bills,IH
115,S493,./data/115/bills/s/s493/text-versions/is,115_S493_IS,S,1,Bills,IS
115,HR218,./data/115/bills/hr/hr218/text-versions/rh,115_HR218_RH,HR,1,Bills,RH
115,S1074,./data/115/bills/s/s1074/text-versions/is,115_S1074_IS,S,1,Bills,IS
115,SJRES3,./data/115/bills/sjres/sjres3/text-versions/is,115_SJRES3_IS,SJRES,1,Joint Resolutions,IS
115,HR1968,./data/115/bills/hr/hr1968/text-versions/ih,115_HR1968_IH,HR,1,Bills,IH
115,HR1338,./data/115/bills/hr/hr1338/text-versions/ih,115_HR1338_IH,HR,1,Bills,IH
115,HR62,./data/115/bills/hr/hr62/text-versions/ih,115_HR62_IH,HR,1,Bills,IH
115,SJRES31,./data/115/bills/sjres/sjres31/text-versions/is,115_SJRES31_IS,SJRES,1,Joint Resolutions,IS
115,S1319,./data/115/bills/s/s1319/text-versions/is,115_S1319_IS,S,1,Bills,IS
115,HR3629,./data/115/bills/hr/hr3629/text-versions/ih,115_HR3629_IH,HR,1,Bills,IH
115,S1645,./data/115/bills/s/s1645/text-versions/is,115_S1645_IS,S,1,Bills,IS
115,HRES155,./data/115/bills/hres/hres155/text-versions/ih,115_HRES155_IH,HRES,1,Simple Resolutions,IH
115,HR1991,./data/115/bills/hr/hr1991/text-versions/ih,115_HR1991_IH,HR,1,Bills,IH
115,HR3322,./data/115/bills/hr/hr3322/text-versions/ih,115_HR3322_IH,HR,1,Bills,IH
115,S758,./data/115/bills/s/s758/text-versions/is,115_S758_IS,S,1,Bills,IS
115,HR3392,./data/115/bills/hr/hr3392/text-versions/ih,115_HR3392_IH,HR,1,Bills,IH
115,S851,./data/115/bills/s/s851/text-versions/is,115_S851_IS,S,1,Bills,IS
115,SRES42,./data/115/bills/sres/sres42/text-versions/is,115_SRES42_IS,SRES,1,Simple Resolutions,IS
115,HR227,./data/115/bills/hr/hr227/text-versions/ih,115_HR227_IH,HR,1,Bills,IH
115,HR1638,./data/115/bills/hr/hr1638/text-versions/ih,115_HR1638_IH,HR,1,Bills,IH
115,S1610,./data/115/bills/s/s1610/text-versions/is,115_S1610_IS,S,1,Bills,IS
115,HR777,./data/115/bills/hr/hr777/text-versions/ih,115_HR777_IH,HR,1,Bills,IH
115,HR3529,./data/115/bills/hr/hr3529/text-versions/ih,115_HR3529_IH,HR,1,Bills,IH
115,HR870,./data/115/bills/hr/hr870/text-versions/ih,115_HR870_IH,HR,1,Bills,IH
115,HRES171,./data/115/bills/hres/hres171/text-versions/ih,115_HRES171_IH,HRES,1,Simple Resolutions,IH
115,SRES90,./data/115/bills/sres/sres90/text-versions/is,115_SRES90_IS,SRES,1,Simple Resolutions,IS
115,S631,./data/115/bills/s/s631/text-versions/is,115_S631_IS,S,1,Bills,IS
115,HR2904,./data/115/bills/hr/hr2904/text-versions/ih,115_HR2904_IH,HR,1,Bills,IH
115,HR608,./data/115/bills/hr/hr608/text-versions/ih,115_HR608_IH,HR,1,Bills,IH
115,HR2349,./data/115/bills/hr/hr2349/text-versions/ih,115_HR2349_IH,HR,1,Bills,IH
115,HR636,./data/115/bills/hr/hr636/text-versions/ih,115_HR636_IH,HR,1,Bills,IH
115,HR184,./data/115/bills/hr/hr184/text-versions/ih,115_HR184_IH,HR,1,Bills,IH
115,HR1668,./data/115/bills/hr/hr1668/text-versions/ih,115_HR1668_IH,HR,1,Bills,IH
115,HR2508,./data/115/bills/hr/hr2508/text-versions/ih,115_HR2508_IH,HR,1,Bills,IH
115,HR1661,./data/115/bills/hr/hr1661/text-versions/ih,115_HR1661_IH,HR,1,Bills,IH
115,HRES440,./data/115/bills/hres/hres440/text-versions/rh,115_HRES440_RH,HRES,1,Simple Resolutions,RH
115,HR1305,./data/115/bills/hr/hr1305/text-versions/ih,115_HR1305_IH,HR,1,Bills,IH
115,HJRES17,./data/115/bills/hjres/hjres17/text-versions/ih,115_HJRES17_IH,HJRES,1,Joint Resolutions,IH
115,HR3672,./data/115/bills/hr/hr3672/text-versions/ih,115_HR3672_IH,HR,1,Bills,IH
115,HR2738,./data/115/bills/hr/hr2738/text-versions/ih,115_HR2738_IH,HR,1,Bills,IH
115,HR1187,./data/115/bills/hr/hr1187/text-versions/ih,115_HR1187_IH,HR,1,Bills,IH
115,HR2207,./data/115/bills/hr/hr2207/text-versions/ih,115_HR2207_IH,HR,1,Bills,IH
115,HR2248,./data/115/bills/hr/hr2248/text-versions/ih,115_HR2248_IH,HR,1,Bills,IH
115,HR958,./data/115/bills/hr/hr958/text-versions/ih,115_HR958_IH,HR,1,Bills,IH
115,HR78,./data/115/bills/hr/hr78/text-versions/ih,115_HR78_IH,HR,1,Bills,IH
115,SRES233,./data/115/bills/sres/sres233/text-versions/is,115_SRES233_IS,SRES,1,Simple Resolutions,IS
115,HR2109,./data/115/bills/hr/hr2109/text-versions/ih,115_HR2109_IH,HR,1,Bills,IH
115,HJRES10,./data/115/bills/hjres/hjres10/text-versions/ih,115_HJRES10_IH,HJRES,1,Joint Resolutions,IH
115,S968,./data/115/bills/s/s968/text-versions/is,115_S968_IS,S,1,Bills,IS
115,HR430,./data/115/bills/hr/hr430/text-versions/ih,115_HR430_IH,HR,1,Bills,IH
115,HRES346,./data/115/bills/hres/hres346/text-versions/ih,115_HRES346_IH,HRES,1,Simple Resolutions,IH
115,S676,./data/115/bills/s/s676/text-versions/is,115_S676_IS,S,1,Bills,IS
115,S1190,./data/115/bills/s/s1190/text-versions/is,115_S1190_IS,S,1,Bills,IS
115,HJRES117,./data/115/bills/hjres/hjres117/text-versions/ih,115_HJRES117_IH,HJRES,1,Joint Resolutions,IH
115,HR2566,./data/115/bills/hr/hr2566/text-versions/ih,115_HR2566_IH,HR,1,Bills,IH
115,HR2558,./data/115/bills/hr/hr2558/text-versions/ih,115_HR2558_IH,HR,1,Bills,IH
115,HR2541,./data/115/bills/hr/hr2541/text-versions/ih,115_HR2541_IH,HR,1,Bills,IH
115,HR763,./data/115/bills/hr/hr763/text-versions/ih,115_HR763_IH,HR,1,Bills,IH
115,HRES498,./data/115/bills/hres/hres498/text-versions/ih,115_HRES498_IH,HRES,1,Simple Resolutions,IH
115,HR40,./data/115/bills/hr/hr40/text-versions/ih,115_HR40_IH,HR,1,Bills,IH
115,HR3331,./data/115/bills/hr/hr3331/text-versions/ih,115_HR3331_IH,HR,1,Bills,IH
115,HR1663,./data/115/bills/hr/hr1663/text-versions/ih,115_HR1663_IH,HR,1,Bills,IH
115,HR2010,./data/115/bills/hr/hr2010/text-versions/ih,115_HR2010_IH,HR,1,Bills,IH
115,HR1399,./data/115/bills/hr/hr1399/text-versions/ih,115_HR1399_IH,HR,1,Bills,IH
115,S1246,./data/115/bills/s/s1246/text-versions/is,115_S1246_IS,S,1,Bills,IS
115,HR3162,./data/115/bills/hr/hr3162/text-versions/rh,115_HR3162_RH,HR,1,Bills,RH
115,HR572,./data/115/bills/hr/hr572/text-versions/ih,115_HR572_IH,HR,1,Bills,IH
115,S1519,./data/115/bills/s/s1519/text-versions/pcs,115_S1519_PCS,S,1,Bills,PCS
115,HRES134,./data/115/bills/hres/hres134/text-versions/ih,115_HRES134_IH,HRES,1,Simple Resolutions,IH
115,HRES93,./data/115/bills/hres/hres93/text-versions/ih,115_HRES93_IH,HRES,1,Simple Resolutions,IH
115,HR2939,./data/115/bills/hr/hr2939/text-versions/rh,115_HR2939_RH,HR,1,Bills,RH
115,HR1118,./data/115/bills/hr/hr1118/text-versions/ih,115_HR1118_IH,HR,1,Bills,IH
115,HCONRES7,./data/115/bills/hconres/hconres7/text-versions/ih,115_HCONRES7_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR2087,./data/115/bills/hr/hr2087/text-versions/ih,115_HR2087_IH,HR,1,Bills,IH
115,S816,./data/115/bills/s/s816/text-versions/is,115_S816_IS,S,1,Bills,IS
115,HR3195,./data/115/bills/hr/hr3195/text-versions/ih,115_HR3195_IH,HR,1,Bills,IH
115,S548,./data/115/bills/s/s548/text-versions/is,115_S548_IS,S,1,Bills,IS
115,S1452,./data/115/bills/s/s1452/text-versions/is,115_S1452_IS,S,1,Bills,IS
115,HRES54,./data/115/bills/hres/hres54/text-versions/ih,115_HRES54_IH,HRES,1,Simple Resolutions,IH
115,S1116,./data/115/bills/s/s1116/text-versions/is,115_S1116_IS,S,1,Bills,IS
115,HR913,./data/115/bills/hr/hr913/text-versions/ih,115_HR913_IH,HR,1,Bills,IH
115,HR997,./data/115/bills/hr/hr997/text-versions/ih,115_HR997_IH,HR,1,Bills,IH
115,HR2991,./data/115/bills/hr/hr2991/text-versions/ih,115_HR2991_IH,HR,1,Bills,IH
115,HR266,./data/115/bills/hr/hr266/text-versions/ih,115_HR266_IH,HR,1,Bills,IH
115,S99,./data/115/bills/s/s99/text-versions/is,115_S99_IS,S,1,Bills,IS
115,HR262,./data/115/bills/hr/hr262/text-versions/ih,115_HR262_IH,HR,1,Bills,IH
115,S250,./data/115/bills/s/s250/text-versions/is,115_S250_IS,S,1,Bills,IS
115,HR1096,./data/115/bills/hr/hr1096/text-versions/rh,115_HR1096_RH,HR,1,Bills,RH
115,HR2342,./data/115/bills/hr/hr2342/text-versions/ih,115_HR2342_IH,HR,1,Bills,IH
115,HRES373,./data/115/bills/hres/hres373/text-versions/ih,115_HRES373_IH,HRES,1,Simple Resolutions,IH
115,HR659,./data/115/bills/hr/hr659/text-versions/ih,115_HR659_IH,HR,1,Bills,IH
115,HR772,./data/115/bills/hr/hr772/text-versions/ih,115_HR772_IH,HR,1,Bills,IH
115,S1292,./data/115/bills/s/s1292/text-versions/is,115_S1292_IS,S,1,Bills,IS
115,HRES390,./data/115/bills/hres/hres390/text-versions/ih,115_HRES390_IH,HRES,1,Simple Resolutions,IH
115,S367,./data/115/bills/s/s367/text-versions/is,115_S367_IS,S,1,Bills,IS
115,S1828,./data/115/bills/s/s1828/text-versions/is,115_S1828_IS,S,1,Bills,IS
115,SRES59,./data/115/bills/sres/sres59/text-versions/is,115_SRES59_IS,SRES,1,Simple Resolutions,IS
115,SRES84,./data/115/bills/sres/sres84/text-versions/ats,115_SRES84_ATS,SRES,1,Simple Resolutions,ATS
115,HR3230,./data/115/bills/hr/hr3230/text-versions/ih,115_HR3230_IH,HR,1,Bills,IH
115,HR786,./data/115/bills/hr/hr786/text-versions/ih,115_HR786_IH,HR,1,Bills,IH
115,S478,./data/115/bills/s/s478/text-versions/is,115_S478_IS,S,1,Bills,IS
115,S597,./data/115/bills/s/s597/text-versions/rfh,115_S597_RFH,S,1,Bills,RFH
115,HR388,./data/115/bills/hr/hr388/text-versions/ih,115_HR388_IH,HR,1,Bills,IH
115,HR523,./data/115/bills/hr/hr523/text-versions/ih,115_HR523_IH,HR,1,Bills,IH
115,S279,./data/115/bills/s/s279/text-versions/is,115_S279_IS,S,1,Bills,IS
115,HR3048,./data/115/bills/hr/hr3048/text-versions/ih,115_HR3048_IH,HR,1,Bills,IH
115,HR1817,./data/115/bills/hr/hr1817/text-versions/ih,115_HR1817_IH,HR,1,Bills,IH
115,HR4155,./data/115/bills/hr/hr4155/text-versions/ih,115_HR4155_IH,HR,1,Bills,IH
115,S800,./data/115/bills/s/s800/text-versions/is,115_S800_IS,S,1,Bills,IS
115,HR44,./data/115/bills/hr/hr44/text-versions/ih,115_HR44_IH,HR,1,Bills,IH
115,HR531,./data/115/bills/hr/hr531/text-versions/ih,115_HR531_IH,HR,1,Bills,IH
115,HR761,./data/115/bills/hr/hr761/text-versions/ih,115_HR761_IH,HR,1,Bills,IH
115,HR667,./data/115/bills/hr/hr667/text-versions/ih,115_HR667_IH,HR,1,Bills,IH
115,HR1016,./data/115/bills/hr/hr1016/text-versions/ih,115_HR1016_IH,HR,1,Bills,IH
115,S1480,./data/115/bills/s/s1480/text-versions/is,115_S1480_IS,S,1,Bills,IS
115,S312,./data/115/bills/s/s312/text-versions/is,115_S312_IS,S,1,Bills,IS
115,HR1674,./data/115/bills/hr/hr1674/text-versions/ih,115_HR1674_IH,HR,1,Bills,IH
115,HR3262,./data/115/bills/hr/hr3262/text-versions/rh,115_HR3262_RH,HR,1,Bills,RH
115,HR1965,./data/115/bills/hr/hr1965/text-versions/ih,115_HR1965_IH,HR,1,Bills,IH
115,HR1992,./data/115/bills/hr/hr1992/text-versions/ih,115_HR1992_IH,HR,1,Bills,IH
115,HR2958,./data/115/bills/hr/hr2958/text-versions/ih,115_HR2958_IH,HR,1,Bills,IH
115,HRES302,./data/115/bills/hres/hres302/text-versions/ih,115_HRES302_IH,HRES,1,Simple Resolutions,IH
115,S1725,./data/115/bills/s/s1725/text-versions/is,115_S1725_IS,S,1,Bills,IS
115,HR226,./data/115/bills/hr/hr226/text-versions/ih,115_HR226_IH,HR,1,Bills,IH
115,HRES240,./data/115/bills/hres/hres240/text-versions/rh,115_HRES240_RH,HRES,1,Simple Resolutions,RH
115,S266,./data/115/bills/s/s266/text-versions/is,115_S266_IS,S,1,Bills,IS
115,S1932,./data/115/bills/s/s1932/text-versions/is,115_S1932_IS,S,1,Bills,IS
115,HR2286,./data/115/bills/hr/hr2286/text-versions/ih,115_HR2286_IH,HR,1,Bills,IH
115,HRES320,./data/115/bills/hres/hres320/text-versions/ih,115_HRES320_IH,HRES,1,Simple Resolutions,IH
115,S590,./data/115/bills/s/s590/text-versions/is,115_S590_IS,S,1,Bills,IS
115,S237,./data/115/bills/s/s237/text-versions/is,115_S237_IS,S,1,Bills,IS
115,HR1424,./data/115/bills/hr/hr1424/text-versions/ih,115_HR1424_IH,HR,1,Bills,IH
115,S566,./data/115/bills/s/s566/text-versions/is,115_S566_IS,S,1,Bills,IS
115,SRES149,./data/115/bills/sres/sres149/text-versions/ats,115_SRES149_ATS,SRES,1,Simple Resolutions,ATS
115,SRES30,./data/115/bills/sres/sres30/text-versions/is,115_SRES30_IS,SRES,1,Simple Resolutions,IS
115,HR1705,./data/115/bills/hr/hr1705/text-versions/ih,115_HR1705_IH,HR,1,Bills,IH
115,HR2678,./data/115/bills/hr/hr2678/text-versions/ih,115_HR2678_IH,HR,1,Bills,IH
115,HR1160,./data/115/bills/hr/hr1160/text-versions/ih,115_HR1160_IH,HR,1,Bills,IH
115,S176,./data/115/bills/s/s176/text-versions/is,115_S176_IS,S,1,Bills,IS
115,HR3652,./data/115/bills/hr/hr3652/text-versions/ih,115_HR3652_IH,HR,1,Bills,IH
115,HR1572,./data/115/bills/hr/hr1572/text-versions/ih,115_HR1572_IH,HR,1,Bills,IH
115,HRES216,./data/115/bills/hres/hres216/text-versions/ih,115_HRES216_IH,HRES,1,Simple Resolutions,IH
115,HR3055,./data/115/bills/hr/hr3055/text-versions/ih,115_HR3055_IH,HR,1,Bills,IH
115,HR2103,./data/115/bills/hr/hr2103/text-versions/ih,115_HR2103_IH,HR,1,Bills,IH
115,HRES345,./data/115/bills/hres/hres345/text-versions/ih,115_HRES345_IH,HRES,1,Simple Resolutions,IH
115,HJRES96,./data/115/bills/hjres/hjres96/text-versions/ih,115_HJRES96_IH,HJRES,1,Joint Resolutions,IH
115,HR2794,./data/115/bills/hr/hr2794/text-versions/ih,115_HR2794_IH,HR,1,Bills,IH
115,S92,./data/115/bills/s/s92/text-versions/is,115_S92_IS,S,1,Bills,IS
115,SRES20,./data/115/bills/sres/sres20/text-versions/is,115_SRES20_IS,SRES,1,Simple Resolutions,IS
115,HR308,./data/115/bills/hr/hr308/text-versions/ih,115_HR308_IH,HR,1,Bills,IH
115,S297,./data/115/bills/s/s297/text-versions/is,115_S297_IS,S,1,Bills,IS
115,S1632,./data/115/bills/s/s1632/text-versions/is,115_S1632_IS,S,1,Bills,IS
115,SRES169,./data/115/bills/sres/sres169/text-versions/is,115_SRES169_IS,SRES,1,Simple Resolutions,IS
115,HRES272,./data/115/bills/hres/hres272/text-versions/ih,115_HRES272_IH,HRES,1,Simple Resolutions,IH
115,HR858,./data/115/bills/hr/hr858/text-versions/ih,115_HR858_IH,HR,1,Bills,IH
115,S498,./data/115/bills/s/s498/text-versions/is,115_S498_IS,S,1,Bills,IS
115,S1412,./data/115/bills/s/s1412/text-versions/is,115_S1412_IS,S,1,Bills,IS
115,HR221,./data/115/bills/hr/hr221/text-versions/ih,115_HR221_IH,HR,1,Bills,IH
115,HR258,./data/115/bills/hr/hr258/text-versions/ih,115_HR258_IH,HR,1,Bills,IH
115,S888,./data/115/bills/s/s888/text-versions/is,115_S888_IS,S,1,Bills,IS
115,HR620,./data/115/bills/hr/hr620/text-versions/ih,115_HR620_IH,HR,1,Bills,IH
115,S1662,./data/115/bills/s/s1662/text-versions/pcs,115_S1662_PCS,S,1,Bills,PCS
115,HR767,./data/115/bills/hr/hr767/text-versions/rh,115_HR767_RH,HR,1,Bills,RH
115,S670,./data/115/bills/s/s670/text-versions/is,115_S670_IS,S,1,Bills,IS
115,S986,./data/115/bills/s/s986/text-versions/is,115_S986_IS,S,1,Bills,IS
115,HR912,./data/115/bills/hr/hr912/text-versions/ih,115_HR912_IH,HR,1,Bills,IH
115,S185,./data/115/bills/s/s185/text-versions/is,115_S185_IS,S,1,Bills,IS
115,HR338,./data/115/bills/hr/hr338/text-versions/ih,115_HR338_IH,HR,1,Bills,IH
115,HR3008,./data/115/bills/hr/hr3008/text-versions/ih,115_HR3008_IH,HR,1,Bills,IH
115,S417,./data/115/bills/s/s417/text-versions/is,115_S417_IS,S,1,Bills,IS
115,HR1812,./data/115/bills/hr/hr1812/text-versions/ih,115_HR1812_IH,HR,1,Bills,IH
115,HR1681,./data/115/bills/hr/hr1681/text-versions/ih,115_HR1681_IH,HR,1,Bills,IH
115,HR1590,./data/115/bills/hr/hr1590/text-versions/ih,115_HR1590_IH,HR,1,Bills,IH
115,S549,./data/115/bills/s/s549/text-versions/is,115_S549_IS,S,1,Bills,IS
115,HR1832,./data/115/bills/hr/hr1832/text-versions/ih,115_HR1832_IH,HR,1,Bills,IH
115,HR3136,./data/115/bills/hr/hr3136/text-versions/ih,115_HR3136_IH,HR,1,Bills,IH
115,S80,./data/115/bills/s/s80/text-versions/is,115_S80_IS,S,1,Bills,IS
115,HR146,./data/115/bills/hr/hr146/text-versions/ih,115_HR146_IH,HR,1,Bills,IH
115,HR37,./data/115/bills/hr/hr37/text-versions/ih,115_HR37_IH,HR,1,Bills,IH
115,HR2630,./data/115/bills/hr/hr2630/text-versions/ih,115_HR2630_IH,HR,1,Bills,IH
115,HR549,./data/115/bills/hr/hr549/text-versions/ih,115_HR549_IH,HR,1,Bills,IH
115,HR545,./data/115/bills/hr/hr545/text-versions/ih,115_HR545_IH,HR,1,Bills,IH
115,HR2051,./data/115/bills/hr/hr2051/text-versions/ih,115_HR2051_IH,HR,1,Bills,IH
115,S422,./data/115/bills/s/s422/text-versions/is,115_S422_IS,S,1,Bills,IS
115,HRES145,./data/115/bills/hres/hres145/text-versions/ih,115_HRES145_IH,HRES,1,Simple Resolutions,IH
115,HR220,./data/115/bills/hr/hr220/text-versions/rh,115_HR220_RH,HR,1,Bills,RH
115,HRES387,./data/115/bills/hres/hres387/text-versions/ih,115_HRES387_IH,HRES,1,Simple Resolutions,IH
115,S76,./data/115/bills/s/s76/text-versions/is,115_S76_IS,S,1,Bills,IS
115,HR406,./data/115/bills/hr/hr406/text-versions/ih,115_HR406_IH,HR,1,Bills,IH
115,HR1093,./data/115/bills/hr/hr1093/text-versions/ih,115_HR1093_IH,HR,1,Bills,IH
115,SRES171,./data/115/bills/sres/sres171/text-versions/ats,115_SRES171_ATS,SRES,1,Simple Resolutions,ATS
115,HRES69,./data/115/bills/hres/hres69/text-versions/ih,115_HRES69_IH,HRES,1,Simple Resolutions,IH
115,HR514,./data/115/bills/hr/hr514/text-versions/ih,115_HR514_IH,HR,1,Bills,IH
115,SRES29,./data/115/bills/sres/sres29/text-versions/is,115_SRES29_IS,SRES,1,Simple Resolutions,IS
115,HCONRES24,./data/115/bills/hconres/hconres24/text-versions/ih,115_HCONRES24_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR1725,./data/115/bills/hr/hr1725/text-versions/rh,115_HR1725_RH,HR,1,Bills,RH
115,HR2782,./data/115/bills/hr/hr2782/text-versions/ih,115_HR2782_IH,HR,1,Bills,IH
115,SRES100,./data/115/bills/sres/sres100/text-versions/is,115_SRES100_IS,SRES,1,Simple Resolutions,IS
115,HR3234,./data/115/bills/hr/hr3234/text-versions/ih,115_HR3234_IH,HR,1,Bills,IH
115,HR625,./data/115/bills/hr/hr625/text-versions/rh,115_HR625_RH,HR,1,Bills,RH
115,HR2535,./data/115/bills/hr/hr2535/text-versions/ih,115_HR2535_IH,HR,1,Bills,IH
